syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority4,sonority5,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_ratio5,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,syl_weight5,syl_open0,syl_open1,syl_open2,syl_open3,syl_open4,syl_open5,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,syl_phoncat4,syl_phoncat5,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,onset_phoncat4,onset_phoncat5,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,koda_phoncat4,koda_phoncat5,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,nucleus_phoncat4,nucleus_phoncat5,syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,syl_len5,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,koda_len5,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,onset_len5,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,nucleus_len5,syl_cv0,syl_cv1,syl_cv2,syl_cv3,syl_cv4,syl_cv5,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,cv_ratio5,pos,comp_struct,nomen,comp_len,Word,stress_class
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,I,ø,ø,ø,ø,K,KC,KCL,KCLC,ø,ø,8,12,11,9,9,9,8,6,5,4,4,4,-1,light,light,light,light,light,light,c,o,o,c,o,c,K,CL,CL,CK,AL,LC,,C,C,C,A,,,,,,,C,K,L,L,K,L,L,2,2,2,2,2,2,1,0,0,1,0,1,0,1,1,1,1,0,1,2,2,1,2,2,VC,CVV,CVV,CVC,CVV,VVC,1,0,0,2,0,0,N,R,T,1,Illumination,ultima
ø,ø,s,ø,mus,ø,ismus,C,KC,CKC,CCKC,KCCKC,noacc,ø,ø,I,ø,ø,ø,ø,K,KC,KCL,KCLC,ø,ø,8,12,9,6,12,12,8,6,4,6,4,4,0,light,light,light,light,light,light,c,o,o,o,c,c,K,CL,CL,L,CKC,CKC,,C,C,,C,C,,,,,C,C,K,L,L,L,K,K,2,2,2,1,3,3,1,0,0,0,1,1,0,1,1,0,1,1,1,2,2,2,1,1,VC,CVV,CVV,VV,CVC,CVC,1,0,0,0,2,2,N,N,T,1,Illusionismus,paenultima
ø,ø,h,ch,sch,isch,tisch,C,KC,CKC,CCKC,KCCKC,ø,ø,ø,i,ø,ø,ø,ø,K,KC,KCL,KCLC,ø,ø,8,12,9,6,12,10,8,6,4,6,4,3,0,light,light,light,light,light,light,c,o,o,o,c,c,K,CL,CL,L,CKC,CKC,,C,C,,C,C,,,,,C,C,K,L,L,L,K,K,2,2,2,1,2,6,1,0,0,0,1,1,0,1,1,0,1,1,1,2,2,2,1,1,VC,CVV,CVV,VV,CVC,CVC,1,0,0,0,2,2,A,N,F,1,illusionistisch,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,I,ø,ø,ø,ø,L,LC,ø,ø,ø,ø,8,9,9,9,9,9,8,4,4,4,4,4,0,light,light,light,light,light,light,o,c,o,c,o,c,L,CK,CL,CK,AL,LC,,C,C,C,A,,,,,,,C,L,K,L,K,L,L,1,2,2,2,2,2,0,1,0,1,0,1,0,1,1,1,1,0,2,1,2,1,2,2,VV,CVC,CVV,CVC,CVV,VVC,0,2,0,2,0,0,N,R,T,1,Imagination,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,i,ø,ø,ø,ø,K,KC,ø,ø,ø,ø,8,10,12,9,12,13,8,3,6,4,6,4,0,light,light,light,light,light,schwa,c,c,o,o,o,c,K,CKC,CL,CL,CL,CKC,,C,C,C,C,C,,C,,,,C,K,K,L,L,L,K,2,2,3,2,3,3,1,1,0,0,0,1,0,1,1,1,1,1,1,1,2,2,2,1,VC,CVC,CVV,CVV,CVV,CVC,1,2,0,0,0,2,V,R,F,1,immatrikulieren,paenultima
ø,ø,s,ø,mus,ø,ismus,C,KC,CKC,CCKC,KCCKC,noacc,ø,ø,I,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,11,7,12,10,13,12,5,3,6,10,4,4,0,light,light,light,light,light,light,c,o,o,o,c,c,KC,CL,CL,L,CKC,CKC,,C,C,,C,C,C,,,,C,C,K,L,L,L,K,K,2,2,2,1,3,3,1,0,0,0,1,1,0,1,1,0,1,1,1,2,2,2,1,1,VC,CVV,CVV,VV,CVC,CVC,1,0,0,0,2,2,N,A,T,1,Imperialismus,paenultima
ø,ø,h,ch,sch,isch,tisch,C,KC,CKC,CCKC,KCCKC,ø,ø,ø,i,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,11,7,12,6,13,10,5,3,6,6,4,3,0,light,light,light,light,light,light,c,o,o,c,c,c,KC,CL,CL,ø,CKC,CKC,,C,C,,C,C,C,,,,C,C,K,L,L,K,K,K,2,2,2,1,2,6,1,0,0,1,1,1,0,1,1,0,1,1,1,2,2,1,1,1,VC,CVV,CVV,ø,CVC,CVC,1,0,0,1,2,2,A,A,F,1,imperialistisch,paenultima
ø,ø,l,ø,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,i,ø,ø,ø,ø,K,KC,KCC,ø,ø,ø,11,11,9,6,13,11,5,3,4,6,6,3,0,light,light,light,light,light,schwa,c,c,o,o,o,c,KC,ø,CL,L,CL,CKC,,CC,C,,C,C,C,,,,,C,K,K,L,L,L,K,2,4,2,1,2,3,1,1,0,0,0,1,0,2,1,0,1,1,1,1,2,2,2,1,VC,ø,CVV,VV,CVV,CVC,1,3,0,0,0,2,A,N,F,1,impressionabel,paenultima
ø,ø,s,ø,mus,ø,ismus,C,KC,CKC,CCKC,KCCKC,noacc,ø,ø,I,ø,ø,ø,ø,K,KC,KCC,ø,ø,ø,11,11,9,6,12,12,5,3,4,6,4,4,0,light,light,light,light,light,light,c,c,o,o,c,c,KC,ø,CL,L,CKC,CKC,,CC,C,,C,C,C,,,,C,C,K,K,L,L,K,K,2,4,2,1,3,3,1,1,0,0,1,1,0,2,1,0,1,1,1,1,2,2,1,1,VC,ø,CVV,VV,CVC,CVC,1,3,0,0,2,2,N,N,T,1,Impressionismus,paenultima
ø,ø,h,ch,sch,isch,tisch,C,KC,CKC,CCKC,KCCKC,ø,ø,ø,i,ø,ø,ø,ø,K,KC,KCC,ø,ø,ø,11,11,9,6,12,10,5,3,4,6,4,3,-1,light,light,light,light,light,light,c,c,o,o,c,c,KC,ø,CL,L,CKC,CKC,,CC,C,,C,C,C,,,,C,C,K,K,L,L,K,K,2,4,2,1,2,6,1,1,0,0,1,1,0,2,1,0,1,1,1,1,2,2,1,1,VC,ø,CVV,VV,CVC,CVC,1,3,0,0,2,2,A,N,F,1,impressionistisch,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,I,ø,ø,ø,ø,K,KC,KCC,ø,ø,ø,11,11,9,7,9,9,5,3,4,3,4,4,-1,light,light,light,light,light,light,c,o,o,c,o,c,KC,CCL,CL,CK,AL,LC,,CC,C,C,A,,C,,,,,C,K,L,L,K,L,L,2,3,2,2,2,2,1,0,0,1,0,1,0,2,1,1,1,0,1,2,2,1,2,2,VC,CCVV,CVV,CVC,CVV,VVC,1,1,0,2,0,0,N,R,T,1,Improvisation,ultima
ø,ø,e,ø,ø,ø,ø,K,ø,ø,ø,ø,ø,In,ø,I,ø,ø,ø,ø,K,KC,ø,ø,ø,ø,11,10,10,14,13,9,5,10,3,4,6,4,0,light,light,schwa,light,light,schwa,c,o,c,c,o,o,KC,ø,CKC,ø,CL,CK,,,C,C,C,C,C,,C,C,,,K,D,K,D,L,K,2,2,3,6,3,2,1,0,1,1,0,0,0,0,1,1,1,1,1,2,1,2,2,1,VC,ø,CVC,ø,CVV,CV,1,0,2,1,0,1,N,ø,T,0,Inaugenscheinnahme,sekunda
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,In,ø,I,ø,ø,ø,ø,K,KC,ø,ø,ø,ø,11,10,9,10,9,9,5,10,4,5,4,4,-1,light,light,light,light,light,light,c,o,o,c,o,c,KC,ø,CL,CK,AL,LC,,,C,C,A,,C,,,,,C,K,D,L,K,L,L,2,2,2,2,2,2,1,0,0,1,0,1,0,0,1,1,1,0,1,2,2,1,2,2,VC,ø,CVV,CVC,CVV,VVC,1,0,0,2,0,0,N,R,T,1,Inauguration,ultima
ø,ø,l,ø,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,i,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,11,7,11,11,13,11,5,3,3,5,6,3,0,light,light,light,light,light,schwa,c,o,c,o,o,c,KC,CL,CKC,CL,CL,CKC,,C,C,C,C,C,C,,C,,,C,K,L,K,L,L,K,2,2,3,2,2,3,1,0,1,0,0,1,0,1,1,1,1,1,1,2,1,2,2,1,VC,CVV,CVC,CVV,CVV,CVC,1,0,2,0,0,2,A,A,F,1,indeterminabel,paenultima
ø,ø,s,ø,mus,ø,ismus,C,KC,CKC,CCKC,KCCKC,noacc,In,ø,I,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,11,7,11,11,12,12,5,3,3,5,4,4,0,light,light,light,light,light,light,c,o,c,o,c,c,KC,CL,CKC,CL,CKC,CKC,,C,C,C,C,C,C,,C,,C,C,K,L,K,L,K,K,2,2,3,2,3,3,1,0,1,0,1,1,0,1,1,1,1,1,1,2,1,2,1,1,VC,CVV,CVC,CVV,CVC,CVC,1,0,2,0,2,2,N,N,T,1,Indeterminismus,paenultima
on,ø,n,on,ion,tion,ø,C,LC,LLC,ALLC,ø,ø,In,ø,I,ø,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,ø,11,10,7,9,9,9,5,3,3,4,4,4,-1,light,light,light,light,light,light,c,c,o,o,o,c,KC,CKC,CL,CL,AL,LC,,C,C,C,A,,C,C,,,,C,K,K,L,L,L,L,2,3,2,2,2,2,1,1,0,0,0,1,0,1,1,1,1,0,1,1,2,2,2,2,VC,CVC,CVV,CVV,CVV,VVC,1,2,0,0,0,0,N,N,T,1,Indisposition,ultima
ø,ø,t,ø,ø,ø,ø,C,ø,ø,ø,ø,acc,In,ø,I,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,11,9,9,9,6,14,5,4,4,4,6,3,0,light,light,light,light,light,heavy,c,o,o,o,c,c,KC,CL,CL,CL,ø,ø,,C,C,C,,C,C,,,,,CC,K,L,L,L,K,L,2,2,2,2,1,4,1,0,0,0,1,2,0,1,1,1,0,1,1,2,2,2,1,2,VC,CVV,CVV,CVV,ø,ø,1,0,0,0,1,1,N,R,T,1,Individualist,ultima
ø,ø,k,ø,ø,ø,ø,C,KC,CKC,CCKC,KCCKC,ø,In,ø,I,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,11,7,11,9,12,10,5,3,3,4,4,3,0,light,light,light,light,light,light,c,o,c,c,c,c,KC,CL,CKC,CK,CKC,CKC,,C,C,C,C,C,C,,C,,C,C,K,L,K,K,K,K,2,2,3,2,2,4,1,0,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,VC,CVV,CVC,CVC,CVC,CVC,1,0,2,2,2,2,N,ø,T,0,Indogermanistik,paenultima
ø,ø,h,ch,sch,isch,tisch,C,KC,CKC,CCKC,KCCKC,ø,ø,ø,i,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,11,7,11,9,12,10,5,3,3,4,4,3,0,light,light,light,light,light,light,c,o,c,c,c,c,KC,CL,CKC,CK,CKC,CKC,,C,C,C,C,C,C,,C,,C,C,K,L,K,K,K,K,2,2,3,2,2,6,1,0,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,VC,CVV,CVC,CVC,CVC,CVC,1,0,2,2,2,2,A,ø,F,0,indogermanistisch,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,In,ø,I,ø,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,ø,11,8,13,9,9,9,5,2,4,4,4,4,-1,light,light,light,light,light,light,c,c,o,c,o,c,KC,CKC,ø,CK,AL,LC,,C,CC,C,A,,C,C,,,,C,K,K,L,K,L,L,2,3,3,2,2,2,1,1,0,1,0,1,0,1,2,1,1,0,1,1,2,1,2,2,VC,CVC,ø,CVC,CVV,VVC,1,2,1,2,0,0,N,R,T,1,Indoktrination,ultima
ø,ø,s,ø,mus,ø,ismus,C,KC,CKC,CCKC,KCCKC,ø,In,ø,I,ø,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,ø,11,10,13,6,13,12,5,3,4,6,4,4,0,light,light,light,light,light,light,c,c,o,c,c,c,KC,CKC,ø,ø,CKC,CKC,,C,CC,,C,C,C,C,,,C,C,K,K,L,K,K,K,2,2,4,1,3,3,1,1,0,1,1,1,0,1,2,0,1,1,1,1,2,1,1,1,VC,CVC,ø,ø,CVC,CVC,1,2,1,1,2,2,N,N,T,1,Industrialismus,paenultima
ø,ø,t,ø,aet,taet,itaet,C,LC,ø,ø,ø,ø,In,ø,I,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,11,7,12,6,12,8,5,3,6,6,6,2,-1,light,light,light,light,light,light,c,o,o,o,o,c,KC,CL,CL,L,CL,CLC,,C,C,,C,C,C,,,,,C,K,L,L,L,L,L,2,2,2,1,2,3,1,0,0,0,0,1,0,1,1,0,1,1,1,2,2,2,2,2,VC,CVV,CVV,VV,CVV,CVVC,1,0,0,0,0,1,N,A,T,1,Inferioritaet,ultima
ø,ø,l,ø,ø,ø,ø,C,LC,ø,ø,ø,ø,ø,ø,i,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,11,9,11,7,9,17,5,4,5,3,4,5,0,light,light,light,light,light,light,c,o,o,o,o,c,KC,CL,CL,CL,CL,CLC,,C,C,C,C,C,C,,,,,C,K,L,L,L,L,L,2,2,2,2,2,3,1,0,0,0,0,1,0,1,1,1,1,1,1,2,2,2,2,2,VC,CVV,CVV,CVV,CVV,CVVC,1,0,0,0,0,1,A,ø,F,0,infinitesimal,ultima
ø,ø,h,ch,sch,isch,tisch,C,KC,CKC,CCKC,KCCKC,ø,ø,ø,i,ø,ø,ø,ø,K,KC,KCC,ø,ø,ø,11,11,9,6,12,10,5,3,4,6,4,3,-1,light,light,light,light,light,light,c,c,o,o,c,c,KC,ø,AL,L,CKC,CKC,,CC,A,,C,C,C,,,,C,C,K,K,L,L,K,K,2,3,2,1,2,6,1,1,0,0,1,1,0,2,1,0,1,1,1,1,2,2,1,1,VC,ø,CVV,VV,CVC,CVC,1,3,0,0,2,2,A,R,F,1,inflationistisch,paenultima
ø,ø,t,ø,aet,taet,itaet,C,LC,ø,ø,ø,ø,In,ø,I,ø,ø,ø,ø,K,KC,KCC,ø,ø,ø,11,11,10,9,12,8,5,3,3,4,6,2,-1,light,light,light,light,light,light,c,c,o,o,o,c,KC,ø,ø,CL,CL,CLC,,CC,CC,C,C,C,C,,,,,C,K,K,L,L,L,L,2,3,2,2,2,3,1,1,0,0,0,1,0,2,2,1,1,1,1,1,2,2,2,2,VC,ø,ø,CVV,CVV,CVVC,1,3,1,0,0,1,N,N,T,1,Inflexibilitaet,ultima
ø,ø,l,ø,ø,ø,ø,C,KC,CKC,LCKC,ø,ø,ø,ø,i,ø,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,ø,11,11,9,9,6,13,5,3,4,4,6,4,-1,light,light,light,light,light,light,c,c,c,o,o,c,KC,CKC,CK,ø,L,CKC,,C,C,A,,C,C,C,,,,C,K,K,K,L,L,K,2,3,2,2,1,4,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,2,2,1,VC,CVC,CVC,CVV,ø,CVC,1,2,2,0,0,2,A,N,F,1,informationell,ultima
ø,ø,t,ø,aet,taet,itaet,C,LC,ø,ø,ø,ø,In,ø,I,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,11,7,11,6,9,8,5,3,5,6,4,2,-1,light,light,light,light,light,light,c,o,o,o,o,c,KC,CL,CL,L,CL,CLC,,C,C,,C,C,C,,,,,C,K,L,L,L,L,L,2,2,2,1,2,3,1,0,0,0,0,1,0,1,1,0,1,1,1,2,2,2,2,2,VC,CVV,CVV,VV,CVV,CVVC,1,0,0,0,0,1,N,A,T,1,Ingeniositaet,ultima
ø,ø,t,ø,aet,taet,itaet,C,LC,ø,ø,ø,ø,In,ø,I,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,11,7,9,7,11,8,5,3,4,3,5,2,-1,light,light,light,light,light,light,c,o,o,o,o,c,KC,CL,CL,CL,CL,CLC,,C,C,C,C,C,C,,,,,C,K,L,L,L,L,L,2,2,2,2,2,3,1,0,0,0,0,1,0,1,1,1,1,1,1,2,2,2,2,2,VC,CVV,CVV,CVV,CVV,CVVC,1,0,0,0,0,1,N,N,T,1,Inhomogenitaet,prima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,I,ø,ø,ø,ø,L,LC,ø,ø,ø,ø,8,11,9,6,9,9,8,5,4,6,4,4,-1,light,light,light,light,light,light,o,o,o,c,o,c,L,CL,AL,ø,AL,LC,,C,A,,A,,,,,,,C,L,L,L,K,L,L,1,2,2,1,2,2,0,0,0,1,0,1,0,1,1,0,1,0,2,2,2,1,2,2,VV,CVV,CVV,ø,CVV,VVC,0,0,0,1,0,0,N,R,T,1,Initiation,ultima
ø,ø,e,ø,ø,ø,ø,K,ø,ø,ø,ø,ø,ø,ø,I,ø,ø,ø,ø,L,LC,ø,ø,ø,ø,8,11,9,6,9,7,8,5,4,6,4,3,-1,light,light,light,light,light,schwa,o,o,o,c,o,o,L,CL,AL,ø,CL,CK,,C,A,,C,C,,,,,,,L,L,L,K,L,K,1,2,2,1,2,2,0,0,0,1,0,0,0,1,1,0,1,1,2,2,2,1,2,1,VV,CVV,CVV,ø,CVV,CV,0,0,0,1,0,1,N,ø,T,1,Initiative,paenultima
ø,ø,l,ø,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,i,ø,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,ø,11,7,12,9,14,11,5,3,4,4,7,3,0,light,light,light,light,light,schwa,c,c,c,o,o,c,KC,CK,CKC,CL,CL,CKC,,C,C,C,C,C,C,,C,,,C,K,K,K,L,L,K,2,3,3,2,2,3,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,2,2,1,VC,CVC,CVC,CVV,CVV,CVC,1,2,2,0,0,2,A,A,F,1,inkommensurabel,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,In,ø,I,ø,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,ø,11,11,7,10,9,9,5,3,3,5,4,4,-1,light,light,light,light,light,light,c,c,o,c,o,c,KC,CKC,CL,CK,AL,LC,,C,C,C,A,,C,C,,,,C,K,K,L,K,L,L,2,3,2,2,2,2,1,1,0,1,0,1,0,1,1,1,1,0,1,1,2,1,2,2,VC,CVC,CVV,CVC,CVV,VVC,1,2,0,2,0,0,N,R,T,1,Inkorporation,ultima
ø,ø,t,ø,aet,taet,itaet,C,LC,ø,ø,ø,ø,In,ø,I,ø,ø,ø,ø,K,KC,ø,ø,ø,ø,11,6,11,9,11,8,5,6,3,4,5,2,-1,light,light,light,light,light,light,c,c,c,o,o,c,KC,ø,CKC,CL,CL,CLC,,,C,C,C,C,C,,C,,,C,K,K,K,L,L,L,2,2,3,2,2,3,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,2,2,2,VC,ø,CVC,CVV,CVV,CVVC,1,1,2,0,0,1,N,N,T,1,Inopportunitaet,ultima
ø,ø,t,ø,aet,taet,itaet,C,LC,ø,ø,ø,ø,In,ø,I,ø,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,ø,11,10,9,9,12,8,5,3,4,4,6,2,-1,light,light,light,light,light,light,c,c,o,o,o,c,KC,CKC,CL,CL,CL,CLC,,C,C,C,C,C,C,C,,,,C,K,K,L,L,L,L,2,3,2,2,2,3,1,1,0,0,0,1,0,1,1,1,1,1,1,1,2,2,2,2,VC,CVC,CVV,CVV,CVV,CVVC,1,2,0,0,0,1,N,N,T,1,Insensibilitaet,ultima
ø,ø,l,ø,ø,ø,ø,C,KC,CKC,LCKC,ø,ø,ø,ø,i,ø,ø,ø,ø,K,KC,KCC,ø,ø,ø,11,10,9,9,6,13,5,3,4,4,6,4,-1,light,light,light,light,light,light,c,o,o,o,o,c,KC,CCL,CL,ø,L,CKC,,CC,C,A,,C,C,,,,,C,K,L,L,L,L,K,2,3,2,2,1,4,1,0,0,0,0,1,0,2,1,1,0,1,1,2,2,2,2,1,VC,CCVV,CVV,CVV,ø,CVC,1,1,0,0,0,2,A,N,F,1,institutionell,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,In,ø,I,ø,ø,ø,ø,K,KC,KCC,ø,ø,ø,11,14,12,7,9,9,5,3,4,3,4,4,-1,light,light,light,light,light,light,c,o,c,c,o,c,KC,ø,CKC,CK,AL,LC,,CCC,C,C,A,,C,,C,,,C,K,L,K,K,L,L,2,4,3,2,2,2,1,0,1,1,0,1,0,3,1,1,1,0,1,2,1,1,2,2,VC,ø,CVC,CVC,CVV,VVC,1,1,2,2,0,0,N,N,T,1,Instrumentation,ultima
ø,ø,e,ø,ø,ø,ø,K,ø,ø,ø,ø,ø,In,ø,I,ø,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,ø,11,7,11,9,6,10,5,3,3,4,6,5,-1,light,light,light,light,light,schwa,c,c,c,o,c,o,KC,CK,CKC,CL,ø,CK,,C,C,C,,C,C,,C,,,,K,K,K,L,K,K,2,3,3,2,2,2,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,2,1,1,VC,CVC,CVC,CVV,ø,CV,1,2,2,0,1,1,N,ø,T,1,Intellektuelle,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,i,ø,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,ø,11,11,9,12,9,13,5,3,4,6,4,4,0,light,schwa,light,light,light,schwa,c,c,c,o,o,c,KC,CKC,CK,CL,CL,CKC,,C,C,C,C,C,C,C,,,,C,K,K,K,L,L,K,2,3,2,2,3,3,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,2,2,1,VC,CVC,CVC,CVV,CVV,CVC,1,2,2,0,0,2,V,A,F,1,internalisieren,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,In,ø,I,ø,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,ø,11,11,7,10,9,9,5,3,3,5,4,4,-1,light,schwa,light,light,light,light,c,c,c,c,o,c,KC,CKC,CK,CK,AL,LC,,C,C,C,A,,C,C,,,,C,K,K,K,K,L,L,2,3,3,2,2,2,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,2,2,VC,CVC,CVC,CVC,CVV,VVC,1,2,2,2,0,0,N,R,T,1,Interpellation,ultima
ø,ø,h,ch,sch,isch,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,i,ø,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,ø,11,11,11,9,11,13,5,3,3,4,5,4,0,light,schwa,light,light,light,light,c,c,c,o,o,c,KC,CKC,ø,CL,CL,CKC,,C,CC,C,C,C,C,C,,,,C,K,K,K,L,L,K,2,3,3,2,2,5,1,1,1,0,0,1,0,1,2,1,1,1,1,1,1,2,2,1,VC,CVC,ø,CVV,CVV,CVC,1,2,3,0,0,2,A,A,F,1,interplanetarisch,prima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,In,ø,I,ø,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,ø,11,11,7,10,9,9,5,3,3,5,4,4,-1,light,schwa,light,light,light,light,c,c,o,c,o,c,KC,CKC,CL,CK,AL,LC,,C,C,C,A,,C,C,,,,C,K,K,L,K,L,L,2,3,2,2,2,2,1,1,0,1,0,1,0,1,1,1,1,0,1,1,2,1,2,2,VC,CVC,CVV,CVC,CVV,VVC,1,2,0,2,0,0,N,R,T,1,Interpolation,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,In,ø,I,ø,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,ø,11,11,11,7,9,9,5,3,3,3,4,4,-1,light,schwa,light,light,light,light,c,c,o,c,o,c,KC,CKC,ø,CK,AL,LC,,C,CC,C,A,,C,C,,,,C,K,K,L,K,L,L,2,3,3,2,2,2,1,1,0,1,0,1,0,1,2,1,1,0,1,1,2,1,2,2,VC,CVC,ø,CVC,CVV,VVC,1,2,1,2,0,0,N,N,T,1,Interpretation,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,In,ø,I,ø,ø,ø,ø,K,KC,KCC,ø,ø,ø,11,11,11,7,9,9,5,3,5,3,4,4,-1,light,light,light,light,light,light,c,o,o,c,o,c,KC,CCL,CL,CK,AL,LC,,CC,C,C,A,,C,,,,,C,K,L,L,K,L,L,2,4,2,2,2,2,1,0,0,1,0,1,0,2,1,1,1,0,1,2,2,1,2,2,VC,CCVV,CVV,CVC,CVV,VVC,1,1,0,2,0,0,N,R,T,1,Inthronisation,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,In,ø,I,ø,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,ø,11,7,10,7,9,9,5,3,3,3,4,4,-1,light,light,light,light,light,light,c,c,o,c,o,c,KC,CK,ø,CK,AL,LC,,C,CC,C,A,,C,,,,,C,K,K,L,K,L,L,2,2,2,2,2,2,1,1,0,1,0,1,0,1,2,1,1,0,1,1,2,1,2,2,VC,CVC,ø,CVC,CVV,VVC,1,2,1,2,0,0,N,N,T,1,Intoxikation,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,i,ø,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,ø,11,7,12,9,9,13,5,3,6,4,4,4,0,light,light,light,light,light,schwa,c,c,o,o,o,c,KC,CK,CL,CL,CL,CKC,,C,C,C,C,C,C,,,,,C,K,K,L,L,L,K,2,2,2,2,3,3,1,1,0,0,0,1,0,1,1,1,1,1,1,1,2,2,2,1,VC,CVC,CVV,CVV,CVV,CVC,1,2,0,0,0,2,V,A,F,1,invalidisieren,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,i,ø,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,ø,11,10,11,12,9,13,5,3,5,6,4,4,0,light,light,light,light,light,schwa,c,c,o,o,o,c,KC,CKC,CL,CL,CL,CKC,,C,C,C,C,C,C,C,,,,C,K,K,L,L,L,K,2,3,2,2,3,3,1,1,0,0,0,1,0,1,1,1,1,1,1,1,2,2,2,1,VC,CVC,CVV,CVV,CVV,CVC,1,2,0,0,0,2,V,N,F,1,inventarisieren,paenultima
